name,line
ZEN,"Okay, you just focus on what you’re doing with Seven."
ZEN,Then see you later.
ZEN,Be careful!
MC,"Okay, I will."
ZEN,Thank you.
ZEN,I’ll trust you and go now.
ZEN,See you later…
Vanderwood,"I’ve finished everything he’s left behind, so I should try tracking him asap…"
Vanderwood,Agent 707’s car’s been moving from this morning.
Vanderwood,Where is he going so fast…?
Vanderwood,I should leave now and chase him… I’ll borrow one of his cars.
Vanderwood,"I’ve once respected you as a genius… I’m sad this is how it’s going to be, Agent 707."
Vanderwood,I’ll see you soon.
707,We’ve been in the car all along. Aren’t you uncomfortable?
MC,I’m fine. Are we here?
707,Yes… it was a long ride.
707,Do you see that building in front of us.
707,All the secrets will be there.
707,You should prepare yourself right now.
MC,It was a bit uncomfortable.
707,I’m sorry… I should have come faster.
707,You’ll be able to rest just after this.
707,Can you please concentrate right now though?
707,"MC, listen carefully."
707,I’m going to aim to get as much information as I can from this place.
707,"So before we go in, we have to figure out how this building works."
707,"First, I’m going to disrupt the building security system for about five minutes."
707,And then I’ll infiltrate… Look at this.
707,"The green part here is the view parameters of the security cameras. The parts in red are alarm devices. As soon as the security system is down, we’ll enter through the blue route here."
707,"Once we get in, this is the building layout. Our first goal is to go that circled part over there."
707,I found that most data transfers were coming from that location. I don’t know what the inside is like… but it’s probably going to be the information room.
707,I plan to go in there and hack into the computer myself. And about Saeran… I plan to find the safest way to find him once I analyze the information I acquire.
707,but we might run into him. And if that happens… I’ll just have to pray to God to make everything work.
707,"Don’t ever leave my side, alright?"
MC,I won’t…! Let’s do this and go back home!
707,"With that encouragement, I know we can do this."
707,"I’ll make sure to be wide awake, so you just follow me right behind, alright?"
MC,"Okay, we’ll just have to hope for the best."
707,We can make that hope come true.
707,I want to be with you in a world where bad things will no longer happen…
707,I’ll start hacking into the security system.
707,I came to update everyone but no one’s here;
MC,"Yeah, I guess everyone’s busy because of the party."
707,"Yeah, it’s tomorrow…"
707,"Still, I’ll have to give the update!"
707,We got here safely!
707,Come here for a sec…
707,Ahem >.<
MC,We look like a cute couple.
707,We thought the same thing…^^
707,All the members here!
707,I’m hacking right now lol
707,I’m almost finished hacking into the building security system…
707,"so once the system’s down, MC and I will go in."
707,We’re going to what we think is the information room.
707,"I’m going to acquire as much information as I can, analyze it and decide what to do."
707,Of course…
707,this is just a plan..
MC,I don’t think we’ll run into any enemies if we just follow your plan.
707,Thanks for trusting me ^^
707,"I’ll take care of it as fast as I can, and as safely as I can, so have hope."
MC,It might all be game over if we meet Saeran or run into security…
707,"Unlike a game, we won’t be able to restart though…"
707,If someone finds us… I’ll make sure that at least MC runs away.
707,So trust me on that!
707,But…
707,I feel a bit strange.
707,"This won’t be the last,"
707,"but coming to the messenger,"
707,I can’t help but think that
707,this might be the last thing I say here…
707,I shouldn’t have MC see me like this ^^;;
MC,Don’t think that. We’ll come back safe!
707,Yes… We will.
707,"Still, I’d like to say this."
MC,I feel more scared hearing you say that…
707,I didn’t mean to scare you… I’m sorry!
707,I got a bit nervous back there but I’ll put myself together.
707,I’ve said thanks to MC multiple times already…
707,but I’m sincerely grateful to everyone in the RFA.
707,"I had to meet everyone while hiding who I am,"
707,but everyone trusted me and was kind.
707,I was happy to talk to everyone as the bright and quirky 707
707,but on one hand…
707,I felt sad that I had to leave soon.
707,Thinking that the members and MC will forget me one day
707,really got to me… although I never showed it.
707,707 was always ‘temporary’…
707,and Luciel was a ‘secret agent’…
707,"Byt from now on,"
707,everyone will see the real me.
707,"Especially, MC."
707,MC…
707,Do you want to know my real name?
MC,Is there a reason you want to tell me here?
707,Because I want all the members to know too.
MC,Then tell me.
707,My real name is
MC,"Yes, please let everyone know here."
707,My real name is
707,Saeyoung…
707,Saeyoung Choi
707,"I’m not a weirdo, a hacker… I’m just Saeyoung who grew up in a bad place… and had to wear the mask of 707..!"
707,"Once this is over,"
707,"I’m going to get rid of that name,"
707,"quit working as an agent as Luciel,"
707,and go back to living as Saeyoung.
707,Do you think… I can really do that?
MC,Let’s talk after we’re finished with this. Let’s get going.
707,Alright.
MC,Of course.
707,I’m so happy to hear that.
707,Okay. Let’s cheer up and do this!
707,Shall we go in now?
707,Once everyone sees this…
707,wish us all the luck!
707,MC… watch out for footsteps.
707,I don’t think anyone knows we’re here yet.
707,"This is the room where most data transfers happen. I’m going to hack into the lock system, so please just wait a bit."
Laptop,Analyzing the code…
Laptop,Found the code. CY21MK#20LJ142… Complete.
707,… This is.
707,I knew it. This is where the server is…
MC,Do you think Saeran hacked into our system here?
707,That’s very likely.
707,This computer probably hacked into my algorithm… Look at this keyboard. The coating’s almost off. Someone’s been typing for a very long time here.
MC,The computer looks really nice…
707,It’s a bit old but I can see that it’s been consistently upgraded.
707,A couple keys are more worn than others. This doesn’t really happen with keyboards that a lot of people use…
707,Maybe Saeran hacked into our system here.
707,God.. Where in the world did he learn how to hack…? Why did he have to learn this… I want to know.
MC,"First… if Saeran really used this computer, we’d better start transferring the materials."
707,"Oh, right. I’m sorry."
707,"The toggle that I brought… Here it is. First, plug it into the one that looks most important… then password… I knew it."
MC,It’s no use wondering about it now.
707,Of course.
707,Let’s just get this over with and get out of here.
707,"Connect the cable attached to my laptop, open password macro… RK184JP okay."
707,Open window…
707,The most important information is usually the most recent one… So arrange everything in the latest order and start send…
MC,It looks like you’ve done this before. Hmm…
707,It’s what I’ve always done.
707,"But if you increase the speed, the system’s going to have to work that much harder… It might get overheated so we have to be careful."
MC,"Seven, are you transferring the information already? You’re so fast."
707,It’s what I do all the time.
707,I’m not proud of it. But you have to watch over the transfer process. We have to do it fast so you use 100% of the power. Then the central system might get over heated.
707,!?
MC,Saeran…?
Saeran,Hello.
Saeran,"Nice to see you again, should I say…?"
707,Saeran!
MC,Who…!?
Saeran,You two seem really friendly. Doesn’t suit you.
707,Saeran…!
Saeran,I expected this. I knew you’d come here first if you come to Magenta.
Saeran,I’ve been seeing traces of an anonymous hacker hacking into our system. I knew it was you.
Saeran,"But I had no idea you hacked into the satellite to see the exteriors. You found our blind spot and got it. I admit, you’re pretty good."
MC,What are you going to do with us!?
Saeran,I don’t have any plans yet.
Saeran,Maybe I should start thinking about that.
707,…Saeran.
Saeran,Don’t look so surprised. I just came here because I found our security cameras were hacked. I was a bit surprised too. I thought you’d come here after your ‘party’ or whatever.
MC,"Seven, shouldn’t we run?"
Saeran,You’re very naive.
Saeran,It’s not that you’re not running. It’s that you can’t.
Saeran,Who knows? I might have installed a bomb here.
707,I didn’t find anything like that when I looked into it…
Saeran,"If you can do it, I can do it too~ Don’t be so naive."
Saeran,That’s that… But you came here before the ‘RFA party’….
Saeran,You were faster than I expected.
707,So you knew about the party…
707,"I don’t know what to say… There are so many things I want to ask, to say."
Saeran,I suppose.
707,Saeran… We really need to talk. Can’t we look past all those emotions for now and talk?
Saeran,Talk? Talking… with someone who secretly entered another person’s home to steal information…
Saeran,Stop treating me like an idiot. I’m sick of not doing anything and falling for your lies.
MC,"Seven, did you do something wrong to Saeran?"
Saeran,The word wrong doesn’t even begin to describe what he did.
Saeran,He abandoned his little brother who absolutely trusted him and ran away.
Saeran,"Oh, no I said it wrong."
Saeran,It’d be more exact to say that he comfortably used his brother who absolutely trusted him and ran away on his own.
MC,Sarean… still please listen. nothing will change just by you listening.
Saeran,Why should I listen to that woman?
707,"Saeran,"
707,if you’re talking about our childhood… there’s a misunderstanding…
Saeran,"Is that how you’re going to justify it, a misunderstanding? I guess you have an ego then?"
Saeran,You used your own brother to escape that hellish house. I guess you don’t want to admit that.
707,No… I didn’t use you.
Saeran,Then how else would you put it?
707,I left to help you. You’d understand if you listen to my side of the story…
Saeran,‘To help me’…? Is that your excuse now?
Saeran,I expected it but you’re still not honest.
Saeran,"MC, you be careful too. Didn’t he tell you that he’d protect you, make you happy…?"
Saeran,As someone who’s been there before… don’t trust him on that. He’ll abandon you too one day.
MC,"Saeran, I’m sure there’s a misunderstanding. Please listen to what Seven has to say."
Saeran,Hahaha! That woman is totally brainwashed.
707,No!
707,Please.. just please listen to me.
Saeran,"If you’re going to spill out another lie, then no need. I know the truth now."
MC,I’ll be the judge of that.
Saeran,Oh~ She’s pretty brave.
Saeran,But isn’t this too foolish for a person who’s her own judge?
Saeran,You followed a guy who’d abandon you when things go bad.
707,Please don’t say that to MC…
Saeran,Oh?
707,Saeran.
707,I did not tell you lies when we were little.
707,"I meant everything. I meant when I said I’d protect you, that I’d get us out of there together… I swear."
Saeran,you want me to believe that?
707,I changed my name and became a secret agent not to just abandon you and live a good life on my own.
707,I believed that we had to part ways first and change our identities to excape our father’s eyes.
Saeran,Who thought of that insane idea?
707,V did. And… V promised that Rika and you will take good care of you once I leave…!
707,I trusted his promise and left. It was so hard to leave you Saeran… Really.
MC,Believe what you want to believe. It’s up to you.
Saeran,I’m honored that you respect my freedom.
707,Saeran… please listen to me.
Saeran,"No, you listen this time."
MC,And last time when he saw you… that’s when he realized that V didn’t keep his promise.
Saeran,That’s fairly convincing… A lot of people would fall for that!
707,I didn’t make this up! It’s the truth!
Saeran,But you’re not just any other liar…
Saeran,I have another believable story. Want to listen?
Saeran,This is how it started. That man who lived in a hellish home saw his weak brother and got the courage to escape one day.
Saeran,Oh! I can use weak Saeran as bait and comfortably escape that monster of a mother! But I feel bad for him now. I’ll have to take good care of him…
Saeran,Since I feel like I’m living a better life when I see my weak brother.
Saeran,"But one day I’ll leave this place, team up with V to create RFA, have parties, chat online, and have fun!"
Saeran,Saeran is just a burden… Yeah! I’ll feel much better to just disappear without a word~!
707,That’s not true! How could you think that…!
707,I left without a word… because I thought mom would find out if I told you beforehand…!
Saeran,"Oh, so that’s what you intended~ Once you find out how miserable I was with that woman alone after you left, you won’t be able to say that."
MC,"Whatever happened, Seven was wrong to leave."
Saeran,That woman has it right.
Saeran,No excuse will do.
Saeran,You knew better than anyone else how your brother would live without you!
707,….
Saeran,"At first, I looked for you… The sun came up and the morning came in that hell, but you weren’t there."
Saeran,"I looked and looked. I was so worried. I worried that you might be dead, that our father got to you…!"
Saeran,"I cried for days. No matter how many times that woman strangled me, hit me, threatened me for being noisy, the naive me cried for days missing you."
Saeran,"Did he leave because he was sick of me? Was he mad at me? Still, he’ll come back. Yes, he’s my brother… my brother… brother…!"
707,Saeran…
Saeran,"I thought you were dead. But… once I found out that you were alive, the shock… haha… I won’t be able to put into words."
707,"Saeran, I swear… I thought everyone would live once I leave. If I knew that you were having a hard time, I would have…!"
Saeran,No need to write a novel. You’ve never saved me. You’ve pushed me into a deep dark hole of despair.
Saeran,"If I hadn’t met my savior, I would have lived a miserable life with that woman and starved to death with shackles on my ankles."
MC,Savior?
707,What the hell happened after I left!?
Saeran,You want to know so you can use me more? I’m not that little weak Saeran you used to know.
MC,Who should I believe..?
Saeran,I understand it’s hard for you to decide right now.
Saeran,"To you, this might be a petty story… but this was cold harsh reality to me."
Saeran,You don’t know how I felt as I hacked to traced you for years…! You will never understand everything I went through!
707,I’m sorry…
Saeran,You’re apologizing now?
707,I believed that V and Rika saved you and that you were happy… But… I was a fool to have believed that. I’m so sorry that I couldn’t protect you till the end…!
Saeran,don’t apologize now! Nothing will change. You liar… traitor…!
707,Saeran…
Saeran,You’re really mistaken if you think I’ll forgive you just with that.
707,"I tried to find out how you were doing even after I became a secret agent. I wasn’t allowed to, but I knew that I’d never feel okay without knowing that you’re happy…"
707,So I asked Rika how you were doing…!
707,"Please believe me. Everything I’m saying is the truth. The year I turned 20, Rika gave me a floppy disc without letting the agency know. Inside were pictures of you and what she wrote… I believed all that."
Saeran,Yeah right… None of that happened. You’re making it up.
707,Here… Look at what’s in this floppy disc.
Saeran,"No way that exists! I don’t believe it. Whatever that’s in there, you’ve just made it up."
Saeran,You’re trying to hurt me again. You’re a hacker. I know that you’re good at forging believable fake information!
MC,(Inserts floppy disc into the computer.)
Saeran,That woman… Don’t touch my computer!
MC,"Seven, just show it to him."
707,…Letting you see might be more effective.
Saeran,…!
707,Saeran… please just believe me.
Saeran,this photo…!
Saeran,How?
707,Do you remember when this photo was taken?
Saeran,No way… Why is that photo with you…!
707,Here’s a letter Rika wrote to me… Look.
Saeran,This is a lie…
707,Saeran!
Saeran,I don’t believe it. No… No…
707,What in the world happened to you!?
Saeran,….I don’t want to listen to you.
Saeran,You just stole that photo… and put it in that disc. And that letter… I’m sure you wrote it.
707,No Rika gave this to me herself.
Saeran,Shut up!! It’s all just a lie! You just made it up!
707,"Saeran… Calm down, please."
Saeran,Don’t come near me!!
Saeran,"If you come near me, or tell me any more lies… I’m going to kill you."
707,Saeran..
Saeran,Don’t say that name!!
707,Saeran..!!
MC,Seven… should we run after him?
707,Of course! But…!
707,The door’s locked…!
707,"We have to open it, hurry…"
707,"I can’t let Saeran go, MC…"
707,I won’t leave him like I did 7 years ago! Never… I’ll never let him go.
JUMIN,MC.
JUMIN,I’m glad you’re here.
JUMIN,I tried calling V…
MC,Did he take it ?
JUMIN,I got a signal but he didn’t pick up.
JUMIN,"He picked up once, but all I heard was cars for a while and the call ended."
MC,Cars?
JUMIN,Yes.
JUMIN,I think he was going somewhere.
JUMIN,"Anyways,"
JUMIN,how are things going?
MC,Jumin… Seven and I are locked in right now.
JUMIN,What?
JUMIN,Locked in there?
707,Junhib1
JUMIN,"Luciel, are you okay?"
707,Yup.
707,I’m safe.
707,"MC,"
707,The hacking program is still running.
MC,Please explain the situation to Jumin.
JUMIN,What in the world is happening?
707,I saw Saeran?
JUMIN,Were you two caught?
707,"Yes, only to Saeran."
707,But he ran away.
707,I’m shaking right now…
707,"We met Saeran while I was transferring the data,"
707,"and I tried to solve the misunderstanding,"
707,but it didn’t work out and he ran off.
707,The door automatically locks form the outsinde
707,so it doesn’t open from the inside.
JUMIN,That’s why you’re hacking the door.
707,Yes…
707,"We’ll get out of here safe, right…?"
MC,We will! Don’t lose faith.
JUMIN,Yes.
JUMIN,"You’d know better,"
JUMIN,but getting nervous is poison for situations like that.
707,"Yes, you’re right… no panicking."
JUMIN,"And,"
JUMIN,"if you let me know what Saeran’s wearing, I can send people over and have them find him."
JUMIN,Or at least help you get out safe.
707,"Thank you,"
707,but I don’t want to make a fuss out of this already.
MC,Haven’t we already made a fuss? ;;
707,I’ve been looking at the security cameras
707,and thankfully I don’t think anyone else knows we’re here…
707,I’ll just have to do my best to get out of here for now.
707,Both of you…
707,thank you for putting me back to my sense.
707,I can’t even imagine how I would have gotten through this if I were alone.
MC,"You can do it, Seven..!"
707,Okay…
707,I’ll focus!
707,Oh… the program’s stopped.
707,"I’ll come back later, Jumin."
JUMIN,"Okay, good luck."
JUMIN,I hope he does his best
JUMIN,and both of you come back safely…
MC,"Everything will be fine, Jumin. I’ll get going too."
JUMIN,Alright.
JUMIN,I don’t want to interfere.
JUMIN,See you both later.
Saeran,"No, no…!! no…! It, it can’t be!"
Saeran,"It’s all lies Luciel made up, all lies… lies…"
Saeran,He hacked to steal that photo… yes…!
Saeran,That letter… is fake..
Saeran,I won’t believe him… I won’t believe Saeyoung.
Saeran,Saeyoung abandoned me. He left me… he left me….
Vanderwood,"Oh, you ran away but now you’ve come on your own?"
Saeran,"He left me, he left, he abandoned me… Saeyoung abandoned me. That’s what the savior told me…"
Vanderwood,What are you muttering?
Saeran,He abandoned me… he left…
Vanderwood,You’re muttering… and you’re wearing fancy clothes… are you insane…?
Vanderwood,Hey! Wake up!
Saeran,!?
Vanderwood,Yoy thought I wouldn’t see you? I’ve been doing this for years. You’re wrong if you think changing your appearance would fool me.
Saeran,…You’re Luciel’s assistant. Why are you here?
Vanderwood,What?Your acting’s improved. Or did your client get to your something? You look out of your mind.
Saeran,What?
Vanderwood,"Shh. Regardless of what’s happened to you, I have to take care of my work. This thing I’ve put right up close to your side. It’s not a toy, it’s a real gun."
Vanderwood,"I’m sorry this day’s come. I should have been more uptight with you. I gave you too much freedom. It’s technically my fault… but in this world, what matters is who survives."
Saeran,What are you talking about. I’m not 707…!!
Vanderwood,"I almost feel pity seeing you be so ridiculous…. Hey, get in."
Saeran,Let me go! What is this! Let me go!!
Vanderwood,What kind of idiot would let go the person they came to find?
Vanderwood,Hurry and get in here…! I can’t take you out here.
Saeran,Let… let me go!!
Vanderwood,God so annoying. You’re probably the only person who won’t give in even with a gun in your face.
Saeran,Uhhpp… uhp!!!
Vanderwood,Whew. Got him alive. I’ll call the boss on my way back.
V,That red hair…?
ZEN,MC!
ZEN,I’m so glad you’re back!
MC,Is RFA doing okay?
ZEN,We’re fine.
ZEN,You really don’t have to worry about us.
ZEN,"You and Seven aren’t still locked it, right?"
YOOSUNG,Gahh…
YOOSUNG,MC!!!
YOOSUNG,Are you okay?
MC,We’re safe. We are still locked in…
ZEN,What?
YOOSUNG,I’m so glad you’re safe though!!! T0T
ZEN,But why can’t you get out?
ZEN,I thought he could hack int anything…
YOOSUNG,I think he’s just nervous T_T
YOOSUNG,He saw his brother too…
ZEN,But why is the door locked!?
YOOSUNG,That Saeran person…
YOOSUNG,I guess there was a big problem with Seven T_T
ZEN,Yeah; I’m sure it’s a complicated story.
YOOSUNG,"MC, how’s Seven doing?"
MC,Seven will be here soon.
ZEN,I wish he’d come right now…
YOOSUNG,YEah T_T
YOOSUNG,I want to know if he’s okay.
707,Zen
707,Yoosung
ZEN,Oh!
YOOSUNG,"Seven,"
YOOSUNG,I’m glad that MC came here first
YOOSUNG,but I was worried!
ZEN,How’s everything going?
707,It’s being delayed a bit
707,but the door will open soon.
YOOSUNG,Thank god…
ZEN,You’re with MC right?
707,Of course.
707,She’s right beside me.
707,And she’s not hurt.
ZEN,Thank god…
YOOSUNG,So you’re going to go look for your brother!?
MC,Yes!
707,But…
707,The security cameras aren’t showing any traces of Saeran…
707,I think we should leave the building first…
707,You don’t know when danger will come at you.
ZEN,"Yeah,"
ZEN,just get out of there!
YOOSUNG,Seven…
YOOSUNG,So you’re coming back home now?
MC,We can’t leave until we find Saeran and the truth.
707,I’m grateful that MC’s thinking the same thing.
707,"I wanted to tell everyone directly, but I’ll just say it here…"
707,"First, I plan to get out of here"
707,and go to the safest location possible
707,and analyze the data I’ve retrieved.
ZEN,So you can’t come back for now…
707,No…
707,I just came here to let everyone know that we’re safe.
707,I have to leave again.
707,"I don’t think Saeran’s told anyone that we’re here,"
707,but you don’t know when they’ll catch us…
ZEN,Yeah!
ZEN,Let us know
ZEN,when you’ve gone to some place safe!
707,Ok
707,Thanks.
MC,We’ll be in touch again!
YOOSUNG,"I hope next time we hear from you, you guys are some place safe T_T"
ZEN,Don’t worry about us and just do what you have to do!
707,Okay.. I’ll get going.
Saeran,God… Saeyoung? Saeyoung….?
Saeran,"Who… are you? This isn’t my home… I was on my way to get something for mommy, and everything went dark.."
Saeran,What…? Savior…? I don’t know what you mean… Did my father send you?
Saeran,I have to go home. Mommy will get so mad! What do I do… I’m not used to going out. Mom daid she’d hit me if I’m late. Please send me back home…!
Saeran,And… Saeyoung might come back today…
Saeran,Start what… up… uhp…!!
Saeran,Ugh… What….
JAEHEE,MC!
JAEHEE,I’m glad I came here as soon as the meeting ended.
JUMIN,I’m glad you’re here. Do you have any news?
MC,We’re currently leaving the building through blind spots.
JAEHEE,I’m so glad that you’re not hurt.
JAEHEE,We feel very anxious just watching.
JUMIN,I see.
JAEHEE,Mr. han.
JAEHEE,can we really proceed with the party when two of our members are in such danger?
JUMIN,"Luciel said that they will go to a safe location, so we’ll have to trust him."
JAEHEE,I don’t think that we can let our guards down just by faith.
JUMIN,We’ve done all we could already.
JUMIN,I understand that it’s difficult to focus on the party…
JAEHEE,I know that we can’t stop it.
JUMIN,Yes.
MC,"V’s coming to the party, right?"
JAEHEE,"Oh, since you’ve mentioned him…"
JAEHEE,we still have not been able to reach V.
JUMIN,He might be avoiding us.
JAEHEE,It’s very shocking…
JAEHEE,I never thought this day would come.
JAEHEE,I’m almost angry at V myself.
JUMIN,…
MC,I should go back to Seven now. Cheer up both of you!
JAEHEE,"Okay, I pray that you both get out safe."
JUMIN,Don’t worry about us and be careful.
JAEHEE,I’ll go and confirm for the last time that the party is well prepared.
JUMIN,"Yes, I’ll let you know if I hear anything."
JAEHEE,Thank you.
707,MC…! This way.
MC,I think we missed Saeran…
707,I want to believe that we’ll catch him soon…
707,Seeing that he hasn’t told anyone that we’ve gone in… he’s either shocked at what I told him or changed his feelings about me.
707,Huh…? What is this…
707,Tire marks…
MC,"Someone must have driven off quickly… It’s not Saeran’s car, is it..?"
707,It might be…
707,But we don’t have enough evidence to go after it.
707,"First… we have to go somewhere safe, so get in the car."
707,…I wish we soulc find Saeran fast…
MC,V?
707,V…?
V,"Luciel, thank god… It’s you."
707,Why are you here?
V,"Oh, that…"
707,Don’t say anything weird and answer me. Why are you here?
707,"Oh, of course… you knew about this place, right?"
707,"I’m not even surprised… you’re with them, aren’t you?"
V,I know that you won’t believe anything I say.
V,So you won’t be able to accept it even if I tell you why I’m here.
707,MC! Get in the car. This might be dangerous.
V,You don’t have to put your guards against me. I will never hurt you.
707,You want me to believe that? Don’t come near me. I won’t stay put if you come.
V,Luciel…
707,Who the hell are you? Reveal yourself.
707,How the hell did you know what was in that drawer?
707,Rika was the only one who could go into that apartment…! You’re the worst kind of fraud to lie with such an innocent face.
V,I’m sorry… I can’t tell you right now.
V,I’m so sorry…
707,You’re not going to say anything about Saeran?
707,You’re not going to tell me what the hell you did to him?!
707,He didn’t even listen to me. He just said that I was lying…
707,Why the hell does he think I’m a lier!!
707,Did you brainwashed my brother!?
V,Luciel…
707,Tell me whatever excuse you have…
707,"You’re Mint Eye’s leader, not RFA’s?"
707,You’re just pretending that you were attacked by the person you love and turned blind so that no one can suspect you!?
MC,What is that about?
707,"You explain, V."
707,Say something with that noble mouth of yours you promised so many things with!
V,"Luciel, first try to calm down…"
707,Calm down… in this situation?
V,I’m sorry. There’s nothing else I can say…
V,About Saeran.. It’s just that I know how much you love him so I didn’t want you to know.
707,Don’t give me that excuse… I hate you.
V,Luciel…
707,"I will never forgive you. You’re the reason why Saeran’s like that, and why I became a secret agent… That’s the truth."
V,…Yes.
707,You’re the one who made me and Saeran part ways.
V,Saeyoung… just listen to this one thing.
707,Don’t say my name.
V,You won’t believe me now… but I think I should tell you one last thing.
V,Please believe me… this is the truth.
V,I think I saw Saeran here earlier.
707,What?
V,I can’t see very well so I wasn’t sure but since you’re here… Saeran must have been the one dragged away.
707,I won’t forgive you if you’re lying.
V,I swear. But I couldn’t see it properly.
V,I don’t know who took him…
V,"but they got in some car… It was a red one, really noticeable…"
V,I think there was a silver lining…
707,Silver lining?
707,No way those tire marks… They looked like mar car…!
MC,Seven! Have tou ever lent anyone your car?
707,No…
707,But I know one person who has access to them.
707,vanderwood… I’m sure she’s the one who took my car.
V,Vanderwood?
707,If you’re lying about seeing Saeran… I’m really not going to let you go.
V,I swear… It’s the truth.
707,MC…. I think she mistook Saeran as me.
707,Vanderwood would never let Saeran just go…!
MC,How the hell does the agency operate?
707,I ran off without completing my job… I’m sure she received orders to find me and take me out.
V,"Saeyoung, I’d like to help… but you probably won’t trust me."
707,You know very well. What are you going to help with now?
707,I’ll never let you make me miss Saeran again.
V,Saeyoung…
707,"MC, get in. We’re leaving."
707,"Oh, right."
707,V.
V,Yes?
707,If Rika knew the real you… I now get why she messed up your eyes like that.
707,"If your eyes really do hurt, just become blind. I don’t want anyone to be fooled by those sincere looking eyes."
V,…
V,Yes… This is all my fault for loving her.
V,Hello everyone.
V,I’m so sorry I came back so late.
V,I apologize… for not being in touch.
V,I’m sure everyone has a lot of questions.
V,"Concerning Rika, Saeran… and Mint Eye."
V,I don’t know where to start.
V,I always thought that carrying the burden of secrets alone was protecting everyone…
V,The secret was so heavy and so horrible that I thought I should be the only one to suffer.
V,This might sound like a petty excuse to everyone….
V,but I don’t want to avoid blame for how things got so complicated.
V,"I don’t know if you’ll believe me, bit I tried to protect you all with everything I have, and I always will…"
V,But…
V,"Now that I’ve lost everyone’s trust, I don’t think I can be the leader now."
V,Jumin’s been doing a good job taking care of the party without me.
V,I hope he continues to do so from now on.
V,I will no longer be the leader of RFA.
V,I’m so sorry I can’t answer everyone’s questions.
V,Rather than trying to figure out the reason… please just hate me for keeping all thse secrets.
V,I’m sure that you will have more questions
V,after I leave.
V,"Then, don’t hesitate and just hate me."
V,"In the end, it’s all my fault"
V,that everyone’s having such a hard time.
V,Thank you so much for being so loyal until now.
V,Please just…be disappointed in me.
V,I hope everyone is well.
V,Bye forever.
V,"I love you, Rika."
V,You will always be in me.
Rika,I’m inside the sun.
Rika,I will be born again inside of you.
Rika,I’m going to stop thinking about the abandoned past. It will only bring more fear.
Rika,I want to be in the present. I want to be in this moment where I love you.
Rika,"This moment where I’m looking at you, this moment we’re making together… I cherish it so much."
Rika,"V you are my sun, and I am your sun."
YOOSUNG,MC!
YOOSUNG,"You and Seven are safe, right?"
MC,Yes… we’re moving to a safe location.
YOOSUNG,I’m so glad to hear that T_T
YOOSUNG,But
YOOSUNG,V just came…?
YOOSUNG,V…
YOOSUNG,he left the worst words possible.
YOOSUNG,I thought there’d be some long explanation
YOOSUNG,but he didn’t explain a thing.
YOOSUNG,"He pretended as if he’s taking all the burden, but he just ran off."
YOOSUNG,So irresponsible…
YOOSUNG,I’m almost embarrassed that I once trusted him…
MC,He met us. We didn’t even tell him the address but he showed up.
YOOSUNG,You met him when you didn’t tell him the address?
YOOSUNG,How in the world?
ZEN,MC… You must be safe to be here.
YOOSUNG,Zen.
ZEN,"You read what V wrote, right?"
YOOSUNG,Yes.
ZEN,So he’s leaving the RFA!?
YOOSUNG,Ya;;;;;;
ZEN,Wait.
ZEN,What the hell did
ZEN,MC just say?
ZEN,V was at the Mint Eye headquarters?
YOOSUNG,God…
JAEHEE,I couldn’t not come here after reading the last conversation.
JAEHEE,But…
MC,Jaehee… We met V here. I’m so shocked.
JAEHEE,…
JAEHEE,I still had hope…
JAEHEE,But V completely disappointed my hopes and left.
ZEN,Jaehee…
YOOSUNG,I don’t ever want to see him again.
YOOSUNG,I hope he never comes here either.
ZEN,God…
ZEN,Shouldn’t he at least tell us that face to face?
MC,I suppose he has too many secrets to do that.
ZEN,I can’t believe he just left after saying what he wanted to say…
JAEHEE,…He’s abandoned everything he’s done for himself to keep that secret. I wonder what it is.
JAEHEE,Mr. Han.
MC,Jumin…
ZEN,???;;;
YOOSUNG,Jumin;
JAEHEE,Oh…
MC,"Jaehee, I think something’s wrong with Jumin. Shouldn’t you give him a call?"
JAEHEE,I should.
JAEHEE,I feel very nervous too.
ZEN,Please let us know if there’s anything we can do to help.
ZEN,"He was super close with V, so I’m sure he’s shocked."
JAEHEE,"Yes, I should call him."
JAEHEE,I’ll get going.
YOOSUNG,V’s seriously…
YOOSUNG,I feel worse the more I get mad…
ZEN,Yeah…
ZEN,You never feel good after getting mad.
YOOSUNG,But I feel so frustrated to stay still.
ZEN,I’m glad at least MC and Seven are safe.
MC,I think Seven is just as shocked.
ZEN,I understand…
ZEN,I feel like my mind’s been torn apart…
ZEN,I can’t believe that V left RFA so irresponsibly…
ZEN,And he was at the Mint Eye buildings?
ZEN,It’s almost surreal…
ZEN,How long do you think he’s been lying to us?
YOOSUNG,Zen…
YOOSUNG,This might sound a bit funny…
ZEN,What is it?
YOOSUNG,Can I go to your place if it’s okay?
YOOSUNG,I can’t be alone right now.
MC,That’s a good idea. You guys can comfort each other.
YOOSUNG,I feel like going insane being on my own.
ZEN,You can come.
ZEN,Hurry.
YOOSUNG,Then excuse me.
ZEN,I’m glad you’re coming.
YOOSUNG,I’ll leave right now.
ZEN,We can go to the party together tomorrow.
YOOSUNG,Okay!
YOOSUNG,"If you hear from Seven, then just call me!"
ZEN,Ok
YOOSUNG,"MC,"
YOOSUNG,Seven must be busy driving…
YOOSUNG,but tell him I said hello.
MC,"Okay, I will. Everyone try to calm down. The party’s tomorrow."
